id,name,album,release_date,track_number,attribute names,attribute values,uri
06WgOCf0LV2h4keYXDRnuh,Clean,1989,27/10/2014,13,valence,0.22,spotify:track:06WgOCf0LV2h4keYXDRnuh
5zyCYmiaVE5y26EZuwZbsw,State Of Grace,Red (Deluxe Edition),22/10/2012,1,acousticness,0.000197,spotify:track:5zyCYmiaVE5y26EZuwZbsw
5zyCYmiaVE5y26EZuwZbsw,State Of Grace,Red (Deluxe Edition),22/10/2012,1,danceability,0.588,spotify:track:5zyCYmiaVE5y26EZuwZbsw
5zyCYmiaVE5y26EZuwZbsw,State Of Grace,Red (Deluxe Edition),22/10/2012,1,liveness,0.0885,spotify:track:5zyCYmiaVE5y26EZuwZbsw
5zyCYmiaVE5y26EZuwZbsw,State Of Grace,Red (Deluxe Edition),22/10/2012,1,instrumentalness,0.00138,spotify:track:5zyCYmiaVE5y26EZuwZbsw
5zyCYmiaVE5y26EZuwZbsw,State Of Grace,Red (Deluxe Edition),22/10/2012,1,energy,0.825,spotify:track:5zyCYmiaVE5y26EZuwZbsw
5zyCYmiaVE5y26EZuwZbsw,State Of Grace,Red (Deluxe Edition),22/10/2012,1,duration_ms,295186,spotify:track:5zyCYmiaVE5y26EZuwZbsw
5zyCYmiaVE5y26EZuwZbsw,State Of Grace,Red (Deluxe Edition),22/10/2012,1,popularity,46,spotify:track:5zyCYmiaVE5y26EZuwZbsw
5zyCYmiaVE5y26EZuwZbsw,State Of Grace,Red (Deluxe Edition),22/10/2012,1,speechiness,0.0328,spotify:track:5zyCYmiaVE5y26EZuwZbsw
5zyCYmiaVE5y26EZuwZbsw,State Of Grace,Red (Deluxe Edition),22/10/2012,1,tempo,129.968,spotify:track:5zyCYmiaVE5y26EZuwZbsw
5zyCYmiaVE5y26EZuwZbsw,State Of Grace,Red (Deluxe Edition),22/10/2012,1,loudness,-5.882,spotify:track:5zyCYmiaVE5y26EZuwZbsw
5zyCYmiaVE5y26EZuwZbsw,State Of Grace,Red (Deluxe Edition),22/10/2012,1,valence,0.397,spotify:track:5zyCYmiaVE5y26EZuwZbsw
1RvQQGwaPipiNgz8RXAKA8,Red,Red (Deluxe Edition),22/10/2012,2,acousticness,0.0773,spotify:track:1RvQQGwaPipiNgz8RXAKA8
1RvQQGwaPipiNgz8RXAKA8,Red,Red (Deluxe Edition),22/10/2012,2,danceability,0.602,spotify:track:1RvQQGwaPipiNgz8RXAKA8
1RvQQGwaPipiNgz8RXAKA8,Red,Red (Deluxe Edition),22/10/2012,2,liveness,0.091,spotify:track:1RvQQGwaPipiNgz8RXAKA8
1RvQQGwaPipiNgz8RXAKA8,Red,Red (Deluxe Edition),22/10/2012,2,instrumentalness,8.87E-05,spotify:track:1RvQQGwaPipiNgz8RXAKA8
1RvQQGwaPipiNgz8RXAKA8,Red,Red (Deluxe Edition),22/10/2012,2,energy,0.896,spotify:track:1RvQQGwaPipiNgz8RXAKA8
1RvQQGwaPipiNgz8RXAKA8,Red,Red (Deluxe Edition),22/10/2012,2,duration_ms,220826,spotify:track:1RvQQGwaPipiNgz8RXAKA8
1RvQQGwaPipiNgz8RXAKA8,Red,Red (Deluxe Edition),22/10/2012,2,popularity,53,spotify:track:1RvQQGwaPipiNgz8RXAKA8
1RvQQGwaPipiNgz8RXAKA8,Red,Red (Deluxe Edition),22/10/2012,2,speechiness,0.0437,spotify:track:1RvQQGwaPipiNgz8RXAKA8
1RvQQGwaPipiNgz8RXAKA8,Red,Red (Deluxe Edition),22/10/2012,2,tempo,124.978,spotify:track:1RvQQGwaPipiNgz8RXAKA8
1RvQQGwaPipiNgz8RXAKA8,Red,Red (Deluxe Edition),22/10/2012,2,loudness,-4.267,spotify:track:1RvQQGwaPipiNgz8RXAKA8
1RvQQGwaPipiNgz8RXAKA8,Red,Red (Deluxe Edition),22/10/2012,2,valence,0.641,spotify:track:1RvQQGwaPipiNgz8RXAKA8
0XfOV7qY3834QpFVwOb6CC,Treacherous,Red (Deluxe Edition),22/10/2012,3,acousticness,0.101,spotify:track:0XfOV7qY3834QpFVwOb6CC
0XfOV7qY3834QpFVwOb6CC,Treacherous,Red (Deluxe Edition),22/10/2012,3,danceability,0.705,spotify:track:0XfOV7qY3834QpFVwOb6CC
0XfOV7qY3834QpFVwOb6CC,Treacherous,Red (Deluxe Edition),22/10/2012,3,liveness,0.147,spotify:track:0XfOV7qY3834QpFVwOb6CC
0XfOV7qY3834QpFVwOb6CC,Treacherous,Red (Deluxe Edition),22/10/2012,3,instrumentalness,4.30E-06,spotify:track:0XfOV7qY3834QpFVwOb6CC
0XfOV7qY3834QpFVwOb6CC,Treacherous,Red (Deluxe Edition),22/10/2012,3,energy,0.621,spotify:track:0XfOV7qY3834QpFVwOb6CC
0XfOV7qY3834QpFVwOb6CC,Treacherous,Red (Deluxe Edition),22/10/2012,3,duration_ms,240773,spotify:track:0XfOV7qY3834QpFVwOb6CC
0XfOV7qY3834QpFVwOb6CC,Treacherous,Red (Deluxe Edition),22/10/2012,3,popularity,44,spotify:track:0XfOV7qY3834QpFVwOb6CC
0XfOV7qY3834QpFVwOb6CC,Treacherous,Red (Deluxe Edition),22/10/2012,3,speechiness,0.0334,spotify:track:0XfOV7qY3834QpFVwOb6CC
0XfOV7qY3834QpFVwOb6CC,Treacherous,Red (Deluxe Edition),22/10/2012,3,tempo,109.993,spotify:track:0XfOV7qY3834QpFVwOb6CC
0XfOV7qY3834QpFVwOb6CC,Treacherous,Red (Deluxe Edition),22/10/2012,3,loudness,-8.086,spotify:track:0XfOV7qY3834QpFVwOb6CC
0XfOV7qY3834QpFVwOb6CC,Treacherous,Red (Deluxe Edition),22/10/2012,3,valence,0.395,spotify:track:0XfOV7qY3834QpFVwOb6CC
0ciHz919LVKoH4zgxyMPZ9,I Knew You Were Trouble.,Red (Deluxe Edition),22/10/2012,4,acousticness,0.00454,spotify:track:0ciHz919LVKoH4zgxyMPZ9
0ciHz919LVKoH4zgxyMPZ9,I Knew You Were Trouble.,Red (Deluxe Edition),22/10/2012,4,danceability,0.622,spotify:track:0ciHz919LVKoH4zgxyMPZ9
0ciHz919LVKoH4zgxyMPZ9,I Knew You Were Trouble.,Red (Deluxe Edition),22/10/2012,4,liveness,0.0398,spotify:track:0ciHz919LVKoH4zgxyMPZ9
0ciHz919LVKoH4zgxyMPZ9,I Knew You Were Trouble.,Red (Deluxe Edition),22/10/2012,4,instrumentalness,2.25E-06,spotify:track:0ciHz919LVKoH4zgxyMPZ9
0ciHz919LVKoH4zgxyMPZ9,I Knew You Were Trouble.,Red (Deluxe Edition),22/10/2012,4,energy,0.469,spotify:track:0ciHz919LVKoH4zgxyMPZ9
0ciHz919LVKoH4zgxyMPZ9,I Knew You Were Trouble.,Red (Deluxe Edition),22/10/2012,4,duration_ms,217973,spotify:track:0ciHz919LVKoH4zgxyMPZ9
0ciHz919LVKoH4zgxyMPZ9,I Knew You Were Trouble.,Red (Deluxe Edition),22/10/2012,4,popularity,53,spotify:track:0ciHz919LVKoH4zgxyMPZ9
0ciHz919LVKoH4zgxyMPZ9,I Knew You Were Trouble.,Red (Deluxe Edition),22/10/2012,4,speechiness,0.0363,spotify:track:0ciHz919LVKoH4zgxyMPZ9
0ciHz919LVKoH4zgxyMPZ9,I Knew You Were Trouble.,Red (Deluxe Edition),22/10/2012,4,tempo,77.019,spotify:track:0ciHz919LVKoH4zgxyMPZ9
0ciHz919LVKoH4zgxyMPZ9,I Knew You Were Trouble.,Red (Deluxe Edition),22/10/2012,4,loudness,-6.798,spotify:track:0ciHz919LVKoH4zgxyMPZ9
0ciHz919LVKoH4zgxyMPZ9,I Knew You Were Trouble.,Red (Deluxe Edition),22/10/2012,4,valence,0.679,spotify:track:0ciHz919LVKoH4zgxyMPZ9
1q3RiD1tIWUpGsNFADMlvl,All Too Well,Red (Deluxe Edition),22/10/2012,5,acousticness,0.0382,spotify:track:1q3RiD1tIWUpGsNFADMlvl
1q3RiD1tIWUpGsNFADMlvl,All Too Well,Red (Deluxe Edition),22/10/2012,5,danceability,0.602,spotify:track:1q3RiD1tIWUpGsNFADMlvl
1q3RiD1tIWUpGsNFADMlvl,All Too Well,Red (Deluxe Edition),22/10/2012,5,liveness,0.127,spotify:track:1q3RiD1tIWUpGsNFADMlvl
1q3RiD1tIWUpGsNFADMlvl,All Too Well,Red (Deluxe Edition),22/10/2012,5,instrumentalness,0.0002,spotify:track:1q3RiD1tIWUpGsNFADMlvl
1q3RiD1tIWUpGsNFADMlvl,All Too Well,Red (Deluxe Edition),22/10/2012,5,energy,0.609,spotify:track:1q3RiD1tIWUpGsNFADMlvl
1q3RiD1tIWUpGsNFADMlvl,All Too Well,Red (Deluxe Edition),22/10/2012,5,duration_ms,327893,spotify:track:1q3RiD1tIWUpGsNFADMlvl
1q3RiD1tIWUpGsNFADMlvl,All Too Well,Red (Deluxe Edition),22/10/2012,5,popularity,60,spotify:track:1q3RiD1tIWUpGsNFADMlvl
1q3RiD1tIWUpGsNFADMlvl,All Too Well,Red (Deluxe Edition),22/10/2012,5,speechiness,0.0243,spotify:track:1q3RiD1tIWUpGsNFADMlvl
1q3RiD1tIWUpGsNFADMlvl,All Too Well,Red (Deluxe Edition),22/10/2012,5,tempo,93.06,spotify:track:1q3RiD1tIWUpGsNFADMlvl
1q3RiD1tIWUpGsNFADMlvl,All Too Well,Red (Deluxe Edition),22/10/2012,5,loudness,-7.803,spotify:track:1q3RiD1tIWUpGsNFADMlvl
1q3RiD1tIWUpGsNFADMlvl,All Too Well,Red (Deluxe Edition),22/10/2012,5,valence,0.337,spotify:track:1q3RiD1tIWUpGsNFADMlvl
3bIxTsfeNMO7Nt2J3EUKrA,22,Red (Deluxe Edition),22/10/2012,6,acousticness,0.00215,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA
3bIxTsfeNMO7Nt2J3EUKrA,22,Red (Deluxe Edition),22/10/2012,6,danceability,0.658,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA
3bIxTsfeNMO7Nt2J3EUKrA,22,Red (Deluxe Edition),22/10/2012,6,liveness,0.0752,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA
3bIxTsfeNMO7Nt2J3EUKrA,22,Red (Deluxe Edition),22/10/2012,6,instrumentalness,0.0013,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA
3bIxTsfeNMO7Nt2J3EUKrA,22,Red (Deluxe Edition),22/10/2012,6,energy,0.729,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA
3bIxTsfeNMO7Nt2J3EUKrA,22,Red (Deluxe Edition),22/10/2012,6,duration_ms,230133,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA
3bIxTsfeNMO7Nt2J3EUKrA,22,Red (Deluxe Edition),22/10/2012,6,popularity,58,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA
3bIxTsfeNMO7Nt2J3EUKrA,22,Red (Deluxe Edition),22/10/2012,6,speechiness,0.0378,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA
3bIxTsfeNMO7Nt2J3EUKrA,22,Red (Deluxe Edition),22/10/2012,6,tempo,104.007,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA
3bIxTsfeNMO7Nt2J3EUKrA,22,Red (Deluxe Edition),22/10/2012,6,loudness,-6.561,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA
3bIxTsfeNMO7Nt2J3EUKrA,22,Red (Deluxe Edition),22/10/2012,6,valence,0.668,spotify:track:3bIxTsfeNMO7Nt2J3EUKrA
31pEV5lPJi7btskZoUr2yu,I Almost Do,Red (Deluxe Edition),22/10/2012,7,acousticness,0.0173,spotify:track:31pEV5lPJi7btskZoUr2yu
31pEV5lPJi7btskZoUr2yu,I Almost Do,Red (Deluxe Edition),22/10/2012,7,danceability,0.567,spotify:track:31pEV5lPJi7btskZoUr2yu
31pEV5lPJi7btskZoUr2yu,I Almost Do,Red (Deluxe Edition),22/10/2012,7,liveness,0.182,spotify:track:31pEV5lPJi7btskZoUr2yu
31pEV5lPJi7btskZoUr2yu,I Almost Do,Red (Deluxe Edition),22/10/2012,7,instrumentalness,4.13E-05,spotify:track:31pEV5lPJi7btskZoUr2yu
31pEV5lPJi7btskZoUr2yu,I Almost Do,Red (Deluxe Edition),22/10/2012,7,energy,0.481,spotify:track:31pEV5lPJi7btskZoUr2yu
31pEV5lPJi7btskZoUr2yu,I Almost Do,Red (Deluxe Edition),22/10/2012,7,duration_ms,242573,spotify:track:31pEV5lPJi7btskZoUr2yu
31pEV5lPJi7btskZoUr2yu,I Almost Do,Red (Deluxe Edition),22/10/2012,7,popularity,45,spotify:track:31pEV5lPJi7btskZoUr2yu
31pEV5lPJi7btskZoUr2yu,I Almost Do,Red (Deluxe Edition),22/10/2012,7,speechiness,0.027,spotify:track:31pEV5lPJi7btskZoUr2yu
31pEV5lPJi7btskZoUr2yu,I Almost Do,Red (Deluxe Edition),22/10/2012,7,tempo,145.865,spotify:track:31pEV5lPJi7btskZoUr2yu
31pEV5lPJi7btskZoUr2yu,I Almost Do,Red (Deluxe Edition),22/10/2012,7,loudness,-7.357,spotify:track:31pEV5lPJi7btskZoUr2yu
31pEV5lPJi7btskZoUr2yu,I Almost Do,Red (Deluxe Edition),22/10/2012,7,valence,0.233,spotify:track:31pEV5lPJi7btskZoUr2yu
1OYARuagDrpgNNQ4loO1Cs,We Are Never Ever Getting Back Together,Red (Deluxe Edition),22/10/2012,8,acousticness,0.00957,spotify:track:1OYARuagDrpgNNQ4loO1Cs
1OYARuagDrpgNNQ4loO1Cs,We Are Never Ever Getting Back Together,Red (Deluxe Edition),22/10/2012,8,danceability,0.628,spotify:track:1OYARuagDrpgNNQ4loO1Cs
1OYARuagDrpgNNQ4loO1Cs,We Are Never Ever Getting Back Together,Red (Deluxe Edition),22/10/2012,8,liveness,0.102,spotify:track:1OYARuagDrpgNNQ4loO1Cs
1OYARuagDrpgNNQ4loO1Cs,We Are Never Ever Getting Back Together,Red (Deluxe Edition),22/10/2012,8,instrumentalness,2.65E-05,spotify:track:1OYARuagDrpgNNQ4loO1Cs
1OYARuagDrpgNNQ4loO1Cs,We Are Never Ever Getting Back Together,Red (Deluxe Edition),22/10/2012,8,energy,0.676,spotify:track:1OYARuagDrpgNNQ4loO1Cs
1OYARuagDrpgNNQ4loO1Cs,We Are Never Ever Getting Back Together,Red (Deluxe Edition),22/10/2012,8,duration_ms,191880,spotify:track:1OYARuagDrpgNNQ4loO1Cs
1OYARuagDrpgNNQ4loO1Cs,We Are Never Ever Getting Back Together,Red (Deluxe Edition),22/10/2012,8,popularity,51,spotify:track:1OYARuagDrpgNNQ4loO1Cs
1OYARuagDrpgNNQ4loO1Cs,We Are Never Ever Getting Back Together,Red (Deluxe Edition),22/10/2012,8,speechiness,0.0916,spotify:track:1OYARuagDrpgNNQ4loO1Cs
1OYARuagDrpgNNQ4loO1Cs,We Are Never Ever Getting Back Together,Red (Deluxe Edition),22/10/2012,8,tempo,85.984,spotify:track:1OYARuagDrpgNNQ4loO1Cs
1OYARuagDrpgNNQ4loO1Cs,We Are Never Ever Getting Back Together,Red (Deluxe Edition),22/10/2012,8,loudness,-5.911,spotify:track:1OYARuagDrpgNNQ4loO1Cs
1OYARuagDrpgNNQ4loO1Cs,We Are Never Ever Getting Back Together,Red (Deluxe Edition),22/10/2012,8,valence,0.75,spotify:track:1OYARuagDrpgNNQ4loO1Cs
1x0J8LFX23d5h1zzuzZorc,Stay Stay Stay,Red (Deluxe Edition),22/10/2012,9,acousticness,0.307,spotify:track:1x0J8LFX23d5h1zzuzZorc
1x0J8LFX23d5h1zzuzZorc,Stay Stay Stay,Red (Deluxe Edition),22/10/2012,9,danceability,0.729,spotify:track:1x0J8LFX23d5h1zzuzZorc
1x0J8LFX23d5h1zzuzZorc,Stay Stay Stay,Red (Deluxe Edition),22/10/2012,9,liveness,0.09,spotify:track:1x0J8LFX23d5h1zzuzZorc
1x0J8LFX23d5h1zzuzZorc,Stay Stay Stay,Red (Deluxe Edition),22/10/2012,9,instrumentalness,1.29E-06,spotify:track:1x0J8LFX23d5h1zzuzZorc
1x0J8LFX23d5h1zzuzZorc,Stay Stay Stay,Red (Deluxe Edition),22/10/2012,9,energy,0.748,spotify:track:1x0J8LFX23d5h1zzuzZorc
1x0J8LFX23d5h1zzuzZorc,Stay Stay Stay,Red (Deluxe Edition),22/10/2012,9,duration_ms,204826,spotify:track:1x0J8LFX23d5h1zzuzZorc
1x0J8LFX23d5h1zzuzZorc,Stay Stay Stay,Red (Deluxe Edition),22/10/2012,9,popularity,46,spotify:track:1x0J8LFX23d5h1zzuzZorc
1x0J8LFX23d5h1zzuzZorc,Stay Stay Stay,Red (Deluxe Edition),22/10/2012,9,speechiness,0.0245,spotify:track:1x0J8LFX23d5h1zzuzZorc
1x0J8LFX23d5h1zzuzZorc,Stay Stay Stay,Red (Deluxe Edition),22/10/2012,9,tempo,99.981,spotify:track:1x0J8LFX23d5h1zzuzZorc
1x0J8LFX23d5h1zzuzZorc,Stay Stay Stay,Red (Deluxe Edition),22/10/2012,9,loudness,-6.67,spotify:track:1x0J8LFX23d5h1zzuzZorc
1x0J8LFX23d5h1zzuzZorc,Stay Stay Stay,Red (Deluxe Edition),22/10/2012,9,valence,0.928,spotify:track:1x0J8LFX23d5h1zzuzZorc
7vvIpJZye5cRR6De1LKM0m,The Last Time,Red (Deluxe Edition),22/10/2012,10,acousticness,0.035,spotify:track:7vvIpJZye5cRR6De1LKM0m
7vvIpJZye5cRR6De1LKM0m,The Last Time,Red (Deluxe Edition),22/10/2012,10,danceability,0.505,spotify:track:7vvIpJZye5cRR6De1LKM0m
7vvIpJZye5cRR6De1LKM0m,The Last Time,Red (Deluxe Edition),22/10/2012,10,liveness,0.0921,spotify:track:7vvIpJZye5cRR6De1LKM0m
7vvIpJZye5cRR6De1LKM0m,The Last Time,Red (Deluxe Edition),22/10/2012,10,instrumentalness,3.15E-06,spotify:track:7vvIpJZye5cRR6De1LKM0m
7vvIpJZye5cRR6De1LKM0m,The Last Time,Red (Deluxe Edition),22/10/2012,10,energy,0.443,spotify:track:7vvIpJZye5cRR6De1LKM0m
7vvIpJZye5cRR6De1LKM0m,The Last Time,Red (Deluxe Edition),22/10/2012,10,duration_ms,298293,spotify:track:7vvIpJZye5cRR6De1LKM0m
7vvIpJZye5cRR6De1LKM0m,The Last Time,Red (Deluxe Edition),22/10/2012,10,popularity,47,spotify:track:7vvIpJZye5cRR6De1LKM0m
7vvIpJZye5cRR6De1LKM0m,The Last Time,Red (Deluxe Edition),22/10/2012,10,speechiness,0.0276,spotify:track:7vvIpJZye5cRR6De1LKM0m
7vvIpJZye5cRR6De1LKM0m,The Last Time,Red (Deluxe Edition),22/10/2012,10,tempo,94.069,spotify:track:7vvIpJZye5cRR6De1LKM0m
7vvIpJZye5cRR6De1LKM0m,The Last Time,Red (Deluxe Edition),22/10/2012,10,loudness,-7.039,spotify:track:7vvIpJZye5cRR6De1LKM0m
7vvIpJZye5cRR6De1LKM0m,The Last Time,Red (Deluxe Edition),22/10/2012,10,valence,0.123,spotify:track:7vvIpJZye5cRR6De1LKM0m
5d2Kn9oAAh9S2EbyCo1i52,Holy Ground,Red (Deluxe Edition),22/10/2012,11,acousticness,0.0162,spotify:track:5d2Kn9oAAh9S2EbyCo1i52
5d2Kn9oAAh9S2EbyCo1i52,Holy Ground,Red (Deluxe Edition),22/10/2012,11,danceability,0.627,spotify:track:5d2Kn9oAAh9S2EbyCo1i52
5d2Kn9oAAh9S2EbyCo1i52,Holy Ground,Red (Deluxe Edition),22/10/2012,11,liveness,0.0966,spotify:track:5d2Kn9oAAh9S2EbyCo1i52
5d2Kn9oAAh9S2EbyCo1i52,Holy Ground,Red (Deluxe Edition),22/10/2012,11,instrumentalness,0.00208,spotify:track:5d2Kn9oAAh9S2EbyCo1i52
5d2Kn9oAAh9S2EbyCo1i52,Holy Ground,Red (Deluxe Edition),22/10/2012,11,energy,0.816,spotify:track:5d2Kn9oAAh9S2EbyCo1i52
5d2Kn9oAAh9S2EbyCo1i52,Holy Ground,Red (Deluxe Edition),22/10/2012,11,duration_ms,201853,spotify:track:5d2Kn9oAAh9S2EbyCo1i52
5d2Kn9oAAh9S2EbyCo1i52,Holy Ground,Red (Deluxe Edition),22/10/2012,11,popularity,45,spotify:track:5d2Kn9oAAh9S2EbyCo1i52
5d2Kn9oAAh9S2EbyCo1i52,Holy Ground,Red (Deluxe Edition),22/10/2012,11,speechiness,0.0774,spotify:track:5d2Kn9oAAh9S2EbyCo1i52
5d2Kn9oAAh9S2EbyCo1i52,Holy Ground,Red (Deluxe Edition),22/10/2012,11,tempo,157.043,spotify:track:5d2Kn9oAAh9S2EbyCo1i52
5d2Kn9oAAh9S2EbyCo1i52,Holy Ground,Red (Deluxe Edition),22/10/2012,11,loudness,-6.698,spotify:track:5d2Kn9oAAh9S2EbyCo1i52
5d2Kn9oAAh9S2EbyCo1i52,Holy Ground,Red (Deluxe Edition),22/10/2012,11,valence,0.648,spotify:track:5d2Kn9oAAh9S2EbyCo1i52
5QKhg4r4Ibt0LVTmWEXTEg,Sad Beautiful Tragic,Red (Deluxe Edition),22/10/2012,12,acousticness,0.632,spotify:track:5QKhg4r4Ibt0LVTmWEXTEg
5QKhg4r4Ibt0LVTmWEXTEg,Sad Beautiful Tragic,Red (Deluxe Edition),22/10/2012,12,danceability,0.624,spotify:track:5QKhg4r4Ibt0LVTmWEXTEg
5QKhg4r4Ibt0LVTmWEXTEg,Sad Beautiful Tragic,Red (Deluxe Edition),22/10/2012,12,liveness,0.121,spotify:track:5QKhg4r4Ibt0LVTmWEXTEg
5QKhg4r4Ibt0LVTmWEXTEg,Sad Beautiful Tragic,Red (Deluxe Edition),22/10/2012,12,instrumentalness,0.0337,spotify:track:5QKhg4r4Ibt0LVTmWEXTEg
5QKhg4r4Ibt0LVTmWEXTEg,Sad Beautiful Tragic,Red (Deluxe Edition),22/10/2012,12,energy,0.34,spotify:track:5QKhg4r4Ibt0LVTmWEXTEg
5QKhg4r4Ibt0LVTmWEXTEg,Sad Beautiful Tragic,Red (Deluxe Edition),22/10/2012,12,duration_ms,283680,spotify:track:5QKhg4r4Ibt0LVTmWEXTEg
5QKhg4r4Ibt0LVTmWEXTEg,Sad Beautiful Tragic,Red (Deluxe Edition),22/10/2012,12,popularity,42,spotify:track:5QKhg4r4Ibt0LVTmWEXTEg
5QKhg4r4Ibt0LVTmWEXTEg,Sad Beautiful Tragic,Red (Deluxe Edition),22/10/2012,12,speechiness,0.029,spotify:track:5QKhg4r4Ibt0LVTmWEXTEg
5QKhg4r4Ibt0LVTmWEXTEg,Sad Beautiful Tragic,Red (Deluxe Edition),22/10/2012,12,tempo,129.987,spotify:track:5QKhg4r4Ibt0LVTmWEXTEg
5QKhg4r4Ibt0LVTmWEXTEg,Sad Beautiful Tragic,Red (Deluxe Edition),22/10/2012,12,loudness,-12.411,spotify:track:5QKhg4r4Ibt0LVTmWEXTEg
5QKhg4r4Ibt0LVTmWEXTEg,Sad Beautiful Tragic,Red (Deluxe Edition),22/10/2012,12,valence,0.261,spotify:track:5QKhg4r4Ibt0LVTmWEXTEg
2wtHlpYSgC7xEdD3DrSHNL,The Lucky One,Red (Deluxe Edition),22/10/2012,13,acousticness,0.0371,spotify:track:2wtHlpYSgC7xEdD3DrSHNL
2wtHlpYSgC7xEdD3DrSHNL,The Lucky One,Red (Deluxe Edition),22/10/2012,13,danceability,0.706,spotify:track:2wtHlpYSgC7xEdD3DrSHNL
2wtHlpYSgC7xEdD3DrSHNL,The Lucky One,Red (Deluxe Edition),22/10/2012,13,liveness,0.132,spotify:track:2wtHlpYSgC7xEdD3DrSHNL
2wtHlpYSgC7xEdD3DrSHNL,The Lucky One,Red (Deluxe Edition),22/10/2012,13,instrumentalness,0,spotify:track:2wtHlpYSgC7xEdD3DrSHNL
2wtHlpYSgC7xEdD3DrSHNL,The Lucky One,Red (Deluxe Edition),22/10/2012,13,energy,0.499,spotify:track:2wtHlpYSgC7xEdD3DrSHNL
2wtHlpYSgC7xEdD3DrSHNL,The Lucky One,Red (Deluxe Edition),22/10/2012,13,duration_ms,240133,spotify:track:2wtHlpYSgC7xEdD3DrSHNL
2wtHlpYSgC7xEdD3DrSHNL,The Lucky One,Red (Deluxe Edition),22/10/2012,13,popularity,43,spotify:track:2wtHlpYSgC7xEdD3DrSHNL
2wtHlpYSgC7xEdD3DrSHNL,The Lucky One,Red (Deluxe Edition),22/10/2012,13,speechiness,0.0369,spotify:track:2wtHlpYSgC7xEdD3DrSHNL
2wtHlpYSgC7xEdD3DrSHNL,The Lucky One,Red (Deluxe Edition),22/10/2012,13,tempo,117.937,spotify:track:2wtHlpYSgC7xEdD3DrSHNL
2wtHlpYSgC7xEdD3DrSHNL,The Lucky One,Red (Deluxe Edition),22/10/2012,13,loudness,-7.675,spotify:track:2wtHlpYSgC7xEdD3DrSHNL
2wtHlpYSgC7xEdD3DrSHNL,The Lucky One,Red (Deluxe Edition),22/10/2012,13,valence,0.545,spotify:track:2wtHlpYSgC7xEdD3DrSHNL
7gdwoOmi258QJq0hmQ4hto,Everything Has Changed,Red (Deluxe Edition),22/10/2012,14,acousticness,0.36,spotify:track:7gdwoOmi258QJq0hmQ4hto
7gdwoOmi258QJq0hmQ4hto,Everything Has Changed,Red (Deluxe Edition),22/10/2012,14,danceability,0.624,spotify:track:7gdwoOmi258QJq0hmQ4hto
7gdwoOmi258QJq0hmQ4hto,Everything Has Changed,Red (Deluxe Edition),22/10/2012,14,liveness,0.303,spotify:track:7gdwoOmi258QJq0hmQ4hto
7gdwoOmi258QJq0hmQ4hto,Everything Has Changed,Red (Deluxe Edition),22/10/2012,14,instrumentalness,3.89E-06,spotify:track:7gdwoOmi258QJq0hmQ4hto
7gdwoOmi258QJq0hmQ4hto,Everything Has Changed,Red (Deluxe Edition),22/10/2012,14,energy,0.458,spotify:track:7gdwoOmi258QJq0hmQ4hto
7gdwoOmi258QJq0hmQ4hto,Everything Has Changed,Red (Deluxe Edition),22/10/2012,14,duration_ms,243933,spotify:track:7gdwoOmi258QJq0hmQ4hto
7gdwoOmi258QJq0hmQ4hto,Everything Has Changed,Red (Deluxe Edition),22/10/2012,14,popularity,47,spotify:track:7gdwoOmi258QJq0hmQ4hto
7gdwoOmi258QJq0hmQ4hto,Everything Has Changed,Red (Deluxe Edition),22/10/2012,14,speechiness,0.0287,spotify:track:7gdwoOmi258QJq0hmQ4hto
7gdwoOmi258QJq0hmQ4hto,Everything Has Changed,Red (Deluxe Edition),22/10/2012,14,tempo,80.017,spotify:track:7gdwoOmi258QJq0hmQ4hto
7gdwoOmi258QJq0hmQ4hto,Everything Has Changed,Red (Deluxe Edition),22/10/2012,14,loudness,-6.755,spotify:track:7gdwoOmi258QJq0hmQ4hto
7gdwoOmi258QJq0hmQ4hto,Everything Has Changed,Red (Deluxe Edition),22/10/2012,14,valence,0.436,spotify:track:7gdwoOmi258QJq0hmQ4hto
0vqI4ZIMuifeKeItGiWbPj,Starlight,Red (Deluxe Edition),22/10/2012,15,acousticness,0.0213,spotify:track:0vqI4ZIMuifeKeItGiWbPj
0vqI4ZIMuifeKeItGiWbPj,Starlight,Red (Deluxe Edition),22/10/2012,15,danceability,0.649,spotify:track:0vqI4ZIMuifeKeItGiWbPj
0vqI4ZIMuifeKeItGiWbPj,Starlight,Red (Deluxe Edition),22/10/2012,15,liveness,0.221,spotify:track:0vqI4ZIMuifeKeItGiWbPj
0vqI4ZIMuifeKeItGiWbPj,Starlight,Red (Deluxe Edition),22/10/2012,15,instrumentalness,0.000335,spotify:track:0vqI4ZIMuifeKeItGiWbPj
